,steamId,name,publisherClass,price,sales,img_count,link_count,sales_adj,name_len,name_capital_ratio,name_digit_ratio,name_special_ratio,description_len,description_capital_ratio,description_digit_ratio,description_special_ratio,description_stopword_ratio,description_avg_word_len,tags_2D,tags_Action,tags_Adventure,tags_Anime,tags_Atmospheric,tags_Casual,tags_Cute,tags_Exploration,tags_Female_Protagonist,tags_FirstPerson,tags_Horror,tags_Indie,tags_JRPG,tags_Multiplayer,tags_Nudity,tags_Open_World,tags_Pixel_Graphics,tags_Platformer,tags_Point__Click,tags_Psychological_Horror,tags_Puzzle,tags_RPG,tags_Sexual_Content,tags_Simulation,tags_Singleplayer,tags_Sports,tags_Story_Rich,tags_Strategy,tags_VR,tags_Visual_Novel,genres_Action,genres_Adventure,genres_Casual,genres_Early_Access,genres_Indie,genres_Massively_Multiplayer,genres_RPG,genres_Racing,genres_Simulation,genres_Sports,genres_Strategy,features_Captions_available,features_Commentary_available,features_CrossPlatform_Multiplayer,features_Family_Sharing,features_HDR_available,features_InApp_Purchases,features_Includes_level_editor,features_LAN_Coop,features_LAN_PvP,features_MMO,features_Online_Coop,features_Online_PvP,features_Profile_Features_Limited,features_Remote_Play_Together,features_Remote_Play_on_Phone,features_Remote_Play_on_TV,features_Remote_Play_on_Tablet,features_SharedSplit_Screen_Coop,features_SharedSplit_Screen_PvP,features_Singleplayer,features_Stats,features_Steam_Achievements,features_Steam_Cloud,features_Steam_Leaderboards,features_Steam_Trading_Cards,features_Steam_Turn_Notifications,features_Steam_Workshop,features_Tracked_Controller_Support,features_VR_Only,features_VR_Supported
7878,333970,A Druid's Duel,Indie,9.99,2921,4,0,2504,14,0.21428571428571427,0.0,0.21428571428571427,1435,0.023693379790940768,0.0027874564459930314,0.18815331010452963,0.3459915611814346,5.059071729957806,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
5800,435480,Trials of the Blood Dragon,AAA,14.99,3492,0,0,2138,26,0.11538461538461539,0.0,0.15384615384615385,959,0.03753910323253389,0.008342022940563087,0.23670490093847757,0.3609467455621302,4.585798816568047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
8603,490080,Lock's Quest,Indie,11.99,1513,2,0,1418,12,0.16666666666666666,0.0,0.16666666666666666,1782,0.038159371492704826,0.003367003367003367,0.17957351290684623,0.30141843971631205,5.3120567375886525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
9000,1254620,NAMCO MUSEUM ARCHIVES Vol 2,AA,19.99,127,0,0,85,27,0.7407407407407407,0.037037037037037035,0.14814814814814814,757,0.05151915455746367,0.009247027741083224,0.22457067371202113,0.36585365853658536,5.048780487804878,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
10521,1428770,Kingdom Gun,Indie,9.99,1968,1,0,1687,11,0.18181818181818182,0.0,0.09090909090909091,309,0.022653721682847898,0.012944983818770227,0.20711974110032363,0.39622641509433965,4.849056603773585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6096,2383760,Monopoly Madness,AAA,29.99,3394,0,0,3182,16,0.125,0.0,0.0625,719,0.048678720445062586,0.005563282336578581,0.19888734353268428,0.3474576271186441,5.093220338983051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
4270,639300,Age of Gladiators II: Death League,Indie,17.99,6802,0,1,5830,34,0.17647058823529413,0.0,0.17647058823529413,5556,0.011879049676025918,0.0025197984161267097,0.18304535637149028,0.3905882352941176,5.524705882352941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2689,1079160,Touhou Kikeijuu ~ Wily Beast and Weakest Creature.,Indie,14.99,12068,0,0,6831,50,0.12,0.0,0.18,2375,0.01431578947368421,0.005894736842105263,0.18610526315789475,0.0,15.708955223880597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2798,658700,V-Rally 4,AA,37.49,5101,5,0,4501,9,0.2222222222222222,0.1111111111111111,0.2222222222222222,2420,0.03140495867768595,0.004545454545454545,0.19421487603305784,0.32891246684350134,5.400530503978779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5389,437420,The Secret Order 3: Ancient Times,Indie,9.99,3480,1,0,2008,33,0.15151515151515152,0.030303030303030304,0.18181818181818182,1661,0.021673690547862733,0.004214328717639976,0.18663455749548466,0.4007352941176471,5.088235294117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
2218,1151440,Utawarerumono: Mask of Truth,Indie,39.99,3563,0,0,2813,28,0.10714285714285714,0.0,0.14285714285714285,587,0.04088586030664395,0.0034071550255536627,0.1839863713798978,0.2967032967032967,5.461538461538462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0
7284,1414000,Obscurite Magie: The City of Sin,Indie,19.99,1793,4,1,1251,32,0.15625,0.0,0.1875,569,0.03866432337434095,0.0,0.18629173989455183,0.3695652173913043,5.195652173913044,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3734,858940,Flowers -Le volume sur ete-,Indie,19.99,2119,0,0,1718,27,0.07407407407407407,0.0,0.2222222222222222,1074,0.027932960893854747,0.0,0.19366852886405958,0.3626373626373626,4.906593406593407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1355,429570,The Walking Dead: Michonne - A Telltale Miniseries,AA,11.24,34446,0,0,29525,50,0.14,0.0,0.18,427,0.0351288056206089,0.01405152224824356,0.20374707259953162,0.3333333333333333,5.409090909090909,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8741,2832320,PC Tycoon 2,Indie,7.99,4169,0,0,3679,11,0.2727272727272727,0.09090909090909091,0.18181818181818182,1273,0.02513747054202671,0.007069913589945012,0.20267085624509035,0.33658536585365856,5.117073170731707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
8195,457570,Camp Sunshine,Indie,6.39,2719,2,0,2331,13,0.15384615384615385,0.0,0.07692307692307693,943,0.03499469777306469,0.0042417815482502655,0.20784729586426298,0.39156626506024095,4.662650602409639,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7208,597970,Age of Rivals,Indie,9.99,1953,0,0,1221,13,0.15384615384615385,0.0,0.15384615384615385,3006,0.02262142381902861,0.008982035928143712,0.19594145043246838,0.32665330661322645,5.002004008016032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9704,1574470,Hop Step Sing! VR Live 《Hop★Summer Tour 2020》,Indie,29.99,543,2,0,267,45,0.2,0.08888888888888889,0.24444444444444444,1340,0.056716417910447764,0.014925373134328358,0.19776119402985073,0.28773584905660377,5.3254716981132075,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1965,1357860,Fuga: Melodies of Steel,Indie,39.99,8651,0,0,7415,23,0.13043478260869565,0.0,0.17391304347826086,1142,0.024518388791593695,0.0,0.22329246935201402,0.4031413612565445,4.837696335078534,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
7022,1193590,Abomi Nation,Indie,19.99,1512,11,1,1296,12,0.16666666666666666,0.0,0.08333333333333333,3243,0.028677150786308975,0.0027752081406105457,0.22201665124884365,0.3830570902394107,4.821362799263352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
17,814380,Sekiro™: Shadows Die Twice - GOTY Edition,AA,59.99,479403,0,0,350783,41,0.21951219512195122,0.0,0.21951219512195122,1422,0.03305203938115331,0.010548523206751054,0.21378340365682139,0.3201754385964912,5.06140350877193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0
7604,941480,Giraffe Town,Indie,11.24,952,5,0,571,12,0.16666666666666666,0.0,0.08333333333333333,2077,0.023110255175734232,0.002407318247472316,0.19932595089070776,0.39285714285714285,4.706043956043956,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9604,1249070,AeternoBlade II: Infinity,Indie,12.49,543,6,1,313,25,0.2,0.0,0.12,3339,0.04552261156034741,0.004791853848457622,0.18688230008984727,0.3300589390962672,5.530451866404715,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
9757,467320,God of Word,Indie,4.24,2366,2,0,2366,11,0.18181818181818182,0.0,0.18181818181818182,845,0.03431952662721893,0.002366863905325444,0.19289940828402366,0.33793103448275863,4.834482758620689,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
9569,705620,HELLMUT: The Badass from Hell,Indie,14.99,1274,0,0,1158,29,0.3448275862068966,0.0,0.1724137931034483,1953,0.02048131080389145,0.0010240655401945725,0.21044546850998463,0.3614457831325301,4.873493975903615,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
7394,1217190,浮世万千之前世今生,Indie,10.99,1333,0,1,1176,9,0.0,0.0,0.0,1971,0.030948756976154235,0.020801623541349568,0.22323693556570268,0.35398230088495575,4.8053097345132745,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2377,359510,Tangle Tower,Indie,19.99,4433,5,0,3325,12,0.16666666666666666,0.0,0.08333333333333333,730,0.023287671232876714,0.0,0.18356164383561643,0.2982456140350877,5.412280701754386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
9282,377720,Idol Magical Girl Chiru Chiru Michiru Part 2,Indie,19.99,493,0,0,435,44,0.1590909090909091,0.022727272727272728,0.1590909090909091,947,0.025343189017951427,0.005279831045406547,0.21964097148891235,0.3939393939393939,4.696969696969697,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2196,1190170,OlliOlli World,AA,29.99,13024,3,0,7372,14,0.21428571428571427,0.0,0.07142857142857142,2212,0.02938517179023508,0.0018083182640144665,0.18490054249547921,0.35195530726256985,5.17877094972067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
8083,2137470,Regency Solitaire II,Indie,14.99,2584,4,0,2349,20,0.2,0.0,0.1,1322,0.030257186081694403,0.00529500756429652,0.19062027231467474,0.28217821782178215,5.524752475247524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
4986,416870,Kitty Powers' Love Life,Indie,12.99,3172,0,0,1830,23,0.17391304347826086,0.0,0.17391304347826086,1734,0.02710495963091119,0.002306805074971165,0.22145328719723184,0.35294117647058826,5.213235294117647,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
7927,2800520,Sex Magic 🔮,Indie,9.99,5570,4,0,5222,11,0.18181818181818182,0.0,0.2727272727272727,1005,0.029850746268656716,0.0009950248756218905,0.1791044776119403,0.32450331125827814,5.662251655629139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4357,1043240,Touhou Kishinjou ~ Double Dealing Character.,Indie,14.99,2059,0,0,1404,44,0.11363636363636363,0.0,0.1590909090909091,1564,0.02237851662404092,0.00319693094629156,0.21611253196930946,0.0,12.723809523809523,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5835,456180,The American Dream,Indie,14.99,2245,4,1,1871,18,0.16666666666666666,0.0,0.1111111111111111,849,0.030624263839811542,0.007067137809187279,0.18610129564193167,0.3458646616541353,5.368421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
10625,502420,Firefighters - The Simulation,Indie,14.99,543,0,0,525,29,0.10344827586206896,0.0,0.13793103448275862,1251,0.019984012789768184,0.0,0.16386890487609912,0.24444444444444444,5.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8797,968550,Tinytopia,Indie,9.99,3096,9,0,2902,9,0.1111111111111111,0.0,0.0,1432,0.02164804469273743,0.002793296089385475,0.18994413407821228,0.3738738738738739,5.441441441441442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4247,1726400,The Death | Thần Trùng,Indie,5.99,29447,0,0,18404,22,0.18181818181818182,0.0,0.22727272727272727,729,0.02194787379972565,0.0054869684499314125,0.20164609053497942,0.3252032520325203,4.934959349593496,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5819,330180,Pix the Cat,AA,9.99,3433,0,0,3322,11,0.18181818181818182,0.0,0.18181818181818182,1198,0.025041736227045076,0.001669449081803005,0.21702838063439064,0.413953488372093,4.488372093023256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0
3363,739080,9 Monkeys of Shaolin,Indie,16.99,5527,11,0,4363,20,0.1,0.05,0.15,2200,0.024545454545454544,0.004090909090909091,0.19545454545454546,0.35294117647058826,4.86096256684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
10655,780580,Lost in the Dungeon,Indie,4.79,2743,4,0,2655,19,0.10526315789473684,0.0,0.15789473684210525,1943,0.1044776119402985,0.0,0.19248584662892435,0.3905325443786982,4.7485207100591715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8082,1576280,Moviehouse – The Film Studio Tycoon,Indie,10.99,3124,10,6,2929,35,0.14285714285714285,0.0,0.17142857142857143,1647,0.020036429872495445,0.0012143290831815423,0.2100789313904068,0.3535714285714286,4.853571428571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
10289,431840,3DRPG,Indie,9.99,1457,3,0,892,5,0.8,0.2,0.0,964,0.06950207468879668,0.00933609958506224,0.21161825726141079,0.3,4.89375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
8135,1693990,虫鸣,Indie,7.99,4794,3,0,2820,2,0.0,0.0,0.0,547,0.0,0.014625228519195612,0.16453382084095064,0.0,27.842105263157894,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
326,1237320,Sonic Frontiers,AAA,41.99,225423,0,0,120762,15,0.13333333333333333,0.0,0.06666666666666667,3096,0.046188630490956076,0.0009689922480620155,0.17990956072351422,0.3220338983050847,5.533898305084746,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
10785,575960,The Wisbey Mystery,Indie,7.99,1023,0,0,731,18,0.16666666666666666,0.0,0.1111111111111111,505,0.01782178217821782,0.0,0.19207920792079208,0.36904761904761907,5.011904761904762,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1029,1028630,Cricket 19,Indie,29.99,5227,0,0,4752,10,0.1,0.2,0.1,869,0.047180667433831994,0.009205983889528193,0.22554660529344073,0.2937062937062937,4.9020979020979025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0
1877,458770,WRC 6 FIA World Rally Championship,AA,44.99,13073,0,0,7131,34,0.2647058823529412,0.029411764705882353,0.14705882352941177,579,0.02936096718480138,0.024179620034542316,0.2141623488773748,0.32323232323232326,4.858585858585859,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0
6606,1361860,Toilet Management Simulator,Indie,6.99,4385,0,0,3654,27,0.1111111111111111,0.0,0.07407407407407407,803,0.04234122042341221,0.0,0.20298879202988793,0.38686131386861317,4.868613138686132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2050,761600,Onimusha: Warlords,Indie,19.99,9552,0,0,6368,18,0.1111111111111111,0.0,0.1111111111111111,525,0.013333333333333334,0.009523809523809525,0.16952380952380952,0.25675675675675674,6.108108108108108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
8731,2385720,The Police Mystery,Indie,16.99,1551,0,0,1454,18,0.16666666666666666,0.0,0.1111111111111111,573,0.019197207678883072,0.0,0.19546247818499127,0.4019607843137255,4.568627450980392,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9281,716650,Yorkshire Gubbins,Indie,4.99,3363,3,0,2242,17,0.11764705882352941,0.0,0.058823529411764705,1303,0.059094397544128936,0.0,0.22179585571757482,0.29464285714285715,4.745535714285714,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
8162,1141290,Tactical Nexus,Indie,8.99,70,1,1,68,14,0.14285714285714285,0.0,0.07142857142857142,6842,0.038292896813797134,0.027185033615901782,0.22098801520023384,0.3368888888888889,5.035555555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7667,460340,Guards,Indie,9.99,2267,1,0,1582,6,0.16666666666666666,0.0,0.0,1031,0.015518913676042677,0.0038797284190106693,0.20077594568380214,0.3942857142857143,4.84,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
